7.0668 	WARNING 	User requested fullscreen with size [1536  864], but screen is actually [1920, 1080]. Using actual size
14.4839 	EXP 	Created image_7 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='Stimuli/inst_7.png', interpolate=True, mask=None, maskParams=None, name='image_7', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([1150.,  950.]), texRes=128, units='pix', win=Window(...))
14.4852 	EXP 	Created fix_cross = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineWidth=1, name='fix_cross', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([40., 40.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
14.4866 	EXP 	Created fix_cross2 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineWidth=1, name='fix_cross2', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([40., 40.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
14.4900 	EXP 	Created asterisk = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='Stimuli/asterisk.png', interpolate=True, mask=None, maskParams=None, name='asterisk', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([133,  63]), texRes=128, units='pix', win=Window(...))
14.4924 	EXP 	Created asterisk2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='Stimuli/asterisk.png', interpolate=True, mask=None, maskParams=None, name='asterisk2', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([133,  63]), texRes=128, units='pix', win=Window(...))
14.4939 	EXP 	Created fix_cross3 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineWidth=1, name='fix_cross3', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([40., 40.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
14.4952 	EXP 	Created fix_cross4 = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, autoDraw=False, autoLog=True, closeShape=True, contrast=1.0, depth=0.0, fillColor=array([-1., -1., -1.]), fillColorSpace='rgb', interpolate=True, lineColor=array([-1., -1., -1.]), lineColorSpace='rgb', lineWidth=1, name='fix_cross4', opacity=1.0, ori=array(0.), pos=array([0., 0.]), size=array([40., 40.]), units='pix', vertices=ndarray(...), win=Window(...), windingRule=None)
14.4973 	EXP 	Created target_stimulus = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='target_stimulus', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='pix', win=Window(...))
14.4990 	EXP 	Created feedback_image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='feedback_image', opacity=1.0, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128, units='pix', win=Window(...))
14.5018 	EXP 	Sound sounds set volume 1.000
14.6064 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='Black', colorSpace='named', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=40, italic=False, languageStyle='LTR', name='text', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=str(...), units='pix', win=Window(...), wrapWidth=1250)
14.6278 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color='Black', colorSpace='named', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Times New Roman', fontFiles=[], height=40, italic=False, languageStyle='LTR', name='text_2', opacity=1.0, ori=0, pos=array([0., 0.]), rgb=array([0., 0., 0.]), text=str(...), units='pix', win=Window(...), wrapWidth=1500)
14.7347 	EXP 	image: autoDraw = True
16.3275 	DATA 	Keypress: space
16.3380 	EXP 	image: autoDraw = False
16.3380 	EXP 	image_2: autoDraw = True
17.1092 	DATA 	Keypress: space
17.1381 	EXP 	image_2: autoDraw = False
17.1381 	EXP 	image_3: autoDraw = True
17.6941 	DATA 	Keypress: space
17.7048 	EXP 	image_3: autoDraw = False
17.7048 	EXP 	image_4: autoDraw = True
18.2277 	DATA 	Keypress: space
18.2381 	EXP 	image_4: autoDraw = False
18.2381 	EXP 	image_5: autoDraw = True
18.7451 	DATA 	Keypress: space
18.7549 	EXP 	image_5: autoDraw = False
18.7549 	EXP 	image_6: autoDraw = True
20.2103 	EXP 	Imported Practise.csv as conditions, 24 conditions, 11 params
20.2106 	EXP 	Created sequence: fullRandom, trialTypes=24, nReps=1, seed=None
20.2109 	EXP 	New trial (rep=0, index=0): OrderedDict([('Cue', 'double'), ('Target_side', 'incogruent'), ('Stimulus', 'Stimuli/incogruent_left.png'), ('Stimulus_X', 0), ('Stimulus_Y', 100), ('Cue_X', 0.0), ('Cue_Y', 100.0), ('Cue2_X', 0.0), ('Cue2_Y', -100.0), ('correctAns', 'left'), ('feedback', 'Stimuli/feedback_inc_left.png')])
20.2130 	DATA 	Keypress: space
20.2214 	EXP 	image_6: autoDraw = False
20.2214 	EXP 	fix_cross: autoDraw = True
20.7214 	EXP 	fix_cross: autoDraw = False
20.7214 	EXP 	fix_cross: autoDraw = False
20.7214 	EXP 	asterisk: pos = array([  0., 100.])
20.7214 	EXP 	asterisk2: pos = array([   0., -100.])
20.7214 	EXP 	fix_cross2: autoDraw = True
20.7214 	EXP 	asterisk: autoDraw = True
20.7214 	EXP 	asterisk2: autoDraw = True
20.8715 	EXP 	fix_cross2: autoDraw = False
20.8715 	EXP 	asterisk: autoDraw = False
20.8715 	EXP 	asterisk2: autoDraw = False
20.8715 	EXP 	fix_cross2: autoDraw = False
20.8715 	EXP 	asterisk: autoDraw = False
20.8715 	EXP 	asterisk2: autoDraw = False
20.8715 	EXP 	fix_cross3: autoDraw = True
21.3215 	EXP 	fix_cross3: autoDraw = False
21.3215 	EXP 	fix_cross3: autoDraw = False
21.3215 	EXP 	target_stimulus: pos = array([  0., 100.])
21.3215 	EXP 	target_stimulus: size = array([650, 100])
21.3215 	EXP 	target_stimulus: image = 'Stimuli/incogruent_left.png'
21.3215 	EXP 	fix_cross4: autoDraw = True
21.3215 	EXP 	target_stimulus: autoDraw = True
21.8831 	EXP 	Sound sounds started
21.8852 	DATA 	Keypress: left
21.8881 	EXP 	fix_cross4: autoDraw = False
21.8881 	EXP 	target_stimulus: autoDraw = False
21.8881 	EXP 	feedback_image: pos = array([  0., 100.])
21.8881 	EXP 	feedback_image: size = array([650, 100])
21.8881 	EXP 	feedback_image: image = 'Stimuli/feedback_inc_left.png'
21.8881 	EXP 	feedback_image: autoDraw = True
22.7235 	EXP 	Sound sounds reached end of file
23.8741 	EXP 	New trial (rep=0, index=1): OrderedDict([('Cue', 'central'), ('Target_side', 'incogruent'), ('Stimulus', 'Stimuli/incogruent_left.png'), ('Stimulus_X', 0), ('Stimulus_Y', 100), ('Cue_X', 0.0), ('Cue_Y', 0.0), ('Cue2_X', None), ('Cue2_Y', None), ('correctAns', 'left'), ('feedback', 'Stimuli/feedback_inc_left.png')])
23.8880 	EXP 	feedback_image: autoDraw = False
23.8880 	EXP 	feedback_image: autoDraw = False
23.8880 	EXP 	fix_cross: autoDraw = True
24.4048 	EXP 	fix_cross: autoDraw = False
24.4048 	EXP 	fix_cross: autoDraw = False
24.4048 	EXP 	asterisk: pos = array([0., 0.])
24.4048 	EXP 	asterisk2: pos = array([nan, nan])
24.4048 	EXP 	fix_cross2: autoDraw = True
24.4048 	EXP 	asterisk: autoDraw = True
24.4048 	EXP 	asterisk2: autoDraw = True
24.5548 	EXP 	fix_cross2: autoDraw = False
24.5548 	EXP 	asterisk: autoDraw = False
24.5548 	EXP 	asterisk2: autoDraw = False
24.5548 	EXP 	fix_cross2: autoDraw = False
24.5548 	EXP 	asterisk: autoDraw = False
24.5548 	EXP 	asterisk2: autoDraw = False
24.5548 	EXP 	fix_cross3: autoDraw = True
25.0048 	EXP 	fix_cross3: autoDraw = False
25.0048 	EXP 	fix_cross3: autoDraw = False
25.0048 	EXP 	target_stimulus: pos = array([  0., 100.])
25.0048 	EXP 	target_stimulus: size = array([650, 100])
25.0048 	EXP 	target_stimulus: image = 'Stimuli/incogruent_left.png'
25.0048 	EXP 	fix_cross4: autoDraw = True
25.0048 	EXP 	target_stimulus: autoDraw = True
26.6936 	EXP 	Sound sounds started
26.7048 	EXP 	fix_cross4: autoDraw = False
26.7048 	EXP 	target_stimulus: autoDraw = False
26.7048 	EXP 	fix_cross4: autoDraw = False
26.7048 	EXP 	target_stimulus: autoDraw = False
26.7048 	EXP 	feedback_image: pos = array([  0., 100.])
26.7048 	EXP 	feedback_image: size = array([650, 100])
26.7048 	EXP 	feedback_image: image = 'Stimuli/incogruent_left.png'
26.7048 	EXP 	feedback_image: autoDraw = True
27.1301 	EXP 	Sound sounds reached end of file
28.6904 	EXP 	New trial (rep=0, index=2): OrderedDict([('Cue', 'central'), ('Target_side', 'congruent'), ('Stimulus', 'Stimuli/congruent_left.png'), ('Stimulus_X', 0), ('Stimulus_Y', -100), ('Cue_X', 0.0), ('Cue_Y', 0.0), ('Cue2_X', None), ('Cue2_Y', None), ('correctAns', 'left'), ('feedback', 'Stimuli/feedback_con_left.png')])
28.7048 	EXP 	feedback_image: autoDraw = False
28.7048 	EXP 	feedback_image: autoDraw = False
28.7048 	EXP 	fix_cross: autoDraw = True
29.2715 	EXP 	fix_cross: autoDraw = False
29.2715 	EXP 	fix_cross: autoDraw = False
29.2715 	EXP 	asterisk: pos = array([0., 0.])
29.2715 	EXP 	asterisk2: pos = array([nan, nan])
29.2715 	EXP 	fix_cross2: autoDraw = True
29.2715 	EXP 	asterisk: autoDraw = True
29.2715 	EXP 	asterisk2: autoDraw = True
29.4215 	EXP 	fix_cross2: autoDraw = False
29.4215 	EXP 	asterisk: autoDraw = False
29.4215 	EXP 	asterisk2: autoDraw = False
29.4215 	EXP 	fix_cross2: autoDraw = False
29.4215 	EXP 	asterisk: autoDraw = False
29.4215 	EXP 	asterisk2: autoDraw = False
29.4215 	EXP 	fix_cross3: autoDraw = True
29.8715 	EXP 	fix_cross3: autoDraw = False
29.8715 	EXP 	fix_cross3: autoDraw = False
29.8715 	EXP 	target_stimulus: pos = array([   0., -100.])
29.8715 	EXP 	target_stimulus: size = array([650, 100])
29.8715 	EXP 	target_stimulus: image = 'Stimuli/congruent_left.png'
29.8715 	EXP 	fix_cross4: autoDraw = True
29.8715 	EXP 	target_stimulus: autoDraw = True
31.5603 	EXP 	Sound sounds started
31.5715 	EXP 	fix_cross4: autoDraw = False
31.5715 	EXP 	target_stimulus: autoDraw = False
31.5715 	EXP 	fix_cross4: autoDraw = False
31.5715 	EXP 	target_stimulus: autoDraw = False
31.5715 	EXP 	feedback_image: pos = array([   0., -100.])
31.5715 	EXP 	feedback_image: size = array([650, 100])
31.5715 	EXP 	feedback_image: image = 'Stimuli/congruent_left.png'
31.5715 	EXP 	feedback_image: autoDraw = True
32.0002 	EXP 	Sound sounds reached end of file
33.5567 	EXP 	New trial (rep=0, index=3): OrderedDict([('Cue', 'double'), ('Target_side', 'neutral'), ('Stimulus', 'Stimuli/neutral_left.png'), ('Stimulus_X', 0), ('Stimulus_Y', -100), ('Cue_X', 0.0), ('Cue_Y', -100.0), ('Cue2_X', 0.0), ('Cue2_Y', 100.0), ('correctAns', 'left'), ('feedback', 'Stimuli/feedback_neutral_left.png')])
33.5715 	EXP 	feedback_image: autoDraw = False
33.5715 	EXP 	feedback_image: autoDraw = False
33.5715 	EXP 	fix_cross: autoDraw = True
34.0882 	EXP 	fix_cross: autoDraw = False
34.0882 	EXP 	fix_cross: autoDraw = False
34.0882 	EXP 	asterisk: pos = array([   0., -100.])
34.0882 	EXP 	asterisk2: pos = array([  0., 100.])
34.0882 	EXP 	fix_cross2: autoDraw = True
34.0882 	EXP 	asterisk: autoDraw = True
34.0882 	EXP 	asterisk2: autoDraw = True
34.2382 	EXP 	fix_cross2: autoDraw = False
34.2382 	EXP 	asterisk: autoDraw = False
34.2382 	EXP 	asterisk2: autoDraw = False
34.2382 	EXP 	fix_cross2: autoDraw = False
34.2382 	EXP 	asterisk: autoDraw = False
34.2382 	EXP 	asterisk2: autoDraw = False
34.2382 	EXP 	fix_cross3: autoDraw = True
34.6882 	EXP 	fix_cross3: autoDraw = False
34.6882 	EXP 	fix_cross3: autoDraw = False
34.6882 	EXP 	target_stimulus: pos = array([   0., -100.])
34.6882 	EXP 	target_stimulus: size = array([130, 100])
34.6882 	EXP 	target_stimulus: image = 'Stimuli/neutral_left.png'
34.6882 	EXP 	fix_cross4: autoDraw = True
34.6882 	EXP 	target_stimulus: autoDraw = True
36.3777 	EXP 	Sound sounds started
36.3882 	EXP 	fix_cross4: autoDraw = False
36.3882 	EXP 	target_stimulus: autoDraw = False
36.3882 	EXP 	fix_cross4: autoDraw = False
36.3882 	EXP 	target_stimulus: autoDraw = False
36.3882 	EXP 	feedback_image: pos = array([   0., -100.])
36.3882 	EXP 	feedback_image: size = array([130, 100])
36.3882 	EXP 	feedback_image: image = 'Stimuli/neutral_left.png'
36.3882 	EXP 	feedback_image: autoDraw = True
36.8217 	EXP 	Sound sounds reached end of file
38.3744 	EXP 	New trial (rep=0, index=4): OrderedDict([('Cue', 'none'), ('Target_side', 'neutral'), ('Stimulus', 'Stimuli/neutral_right.png'), ('Stimulus_X', 0), ('Stimulus_Y', 100), ('Cue_X', None), ('Cue_Y', None), ('Cue2_X', None), ('Cue2_Y', None), ('correctAns', 'right'), ('feedback', 'Stimuli/feedback_neutral_right.png')])
38.3882 	EXP 	feedback_image: autoDraw = False
38.3882 	EXP 	feedback_image: autoDraw = False
38.3882 	EXP 	fix_cross: autoDraw = True
39.0715 	EXP 	fix_cross: autoDraw = False
39.0715 	EXP 	fix_cross: autoDraw = False
39.0715 	EXP 	asterisk: pos = array([nan, nan])
39.0715 	EXP 	asterisk2: pos = array([nan, nan])
39.0715 	EXP 	fix_cross2: autoDraw = True
39.0715 	EXP 	asterisk: autoDraw = True
39.0715 	EXP 	asterisk2: autoDraw = True
39.2215 	EXP 	fix_cross2: autoDraw = False
39.2215 	EXP 	asterisk: autoDraw = False
39.2215 	EXP 	asterisk2: autoDraw = False
39.2215 	EXP 	fix_cross2: autoDraw = False
39.2215 	EXP 	asterisk: autoDraw = False
39.2215 	EXP 	asterisk2: autoDraw = False
39.2215 	EXP 	fix_cross3: autoDraw = True
39.6715 	EXP 	fix_cross3: autoDraw = False
39.6715 	EXP 	fix_cross3: autoDraw = False
39.6715 	EXP 	target_stimulus: pos = array([  0., 100.])
39.6715 	EXP 	target_stimulus: size = array([130, 100])
39.6715 	EXP 	target_stimulus: image = 'Stimuli/neutral_right.png'
39.6715 	EXP 	fix_cross4: autoDraw = True
39.6715 	EXP 	target_stimulus: autoDraw = True
41.3600 	EXP 	Sound sounds started
41.3715 	EXP 	fix_cross4: autoDraw = False
41.3715 	EXP 	target_stimulus: autoDraw = False
41.3715 	EXP 	fix_cross4: autoDraw = False
41.3715 	EXP 	target_stimulus: autoDraw = False
41.3715 	EXP 	feedback_image: pos = array([  0., 100.])
41.3715 	EXP 	feedback_image: size = array([130, 100])
41.3715 	EXP 	feedback_image: image = 'Stimuli/neutral_right.png'
41.3715 	EXP 	feedback_image: autoDraw = True
41.7999 	EXP 	Sound sounds reached end of file
43.3566 	EXP 	New trial (rep=0, index=5): OrderedDict([('Cue', 'none'), ('Target_side', 'incogruent'), ('Stimulus', 'Stimuli/incogruent_right.png'), ('Stimulus_X', 0), ('Stimulus_Y', 100), ('Cue_X', None), ('Cue_Y', None), ('Cue2_X', None), ('Cue2_Y', None), ('correctAns', 'right'), ('feedback', 'Stimuli/feedback_inc_right.png')])
43.3716 	EXP 	feedback_image: autoDraw = False
43.3716 	EXP 	feedback_image: autoDraw = False
43.3716 	EXP 	fix_cross: autoDraw = True
43.9216 	EXP 	fix_cross: autoDraw = False
43.9216 	EXP 	fix_cross: autoDraw = False
43.9216 	EXP 	asterisk: pos = array([nan, nan])
43.9216 	EXP 	asterisk2: pos = array([nan, nan])
43.9216 	EXP 	fix_cross2: autoDraw = True
43.9216 	EXP 	asterisk: autoDraw = True
43.9216 	EXP 	asterisk2: autoDraw = True
44.0716 	EXP 	fix_cross2: autoDraw = False
44.0716 	EXP 	asterisk: autoDraw = False
44.0716 	EXP 	asterisk2: autoDraw = False
44.0716 	EXP 	fix_cross2: autoDraw = False
44.0716 	EXP 	asterisk: autoDraw = False
44.0716 	EXP 	asterisk2: autoDraw = False
44.0716 	EXP 	fix_cross3: autoDraw = True
44.5216 	EXP 	fix_cross3: autoDraw = False
44.5216 	EXP 	fix_cross3: autoDraw = False
44.5216 	EXP 	target_stimulus: pos = array([  0., 100.])
44.5216 	EXP 	target_stimulus: size = array([650, 100])
44.5216 	EXP 	target_stimulus: image = 'Stimuli/incogruent_right.png'
44.5216 	EXP 	fix_cross4: autoDraw = True
44.5216 	EXP 	target_stimulus: autoDraw = True
46.2138 	EXP 	Sound sounds started
46.2216 	EXP 	fix_cross4: autoDraw = False
46.2216 	EXP 	target_stimulus: autoDraw = False
46.2216 	EXP 	fix_cross4: autoDraw = False
46.2216 	EXP 	target_stimulus: autoDraw = False
46.2216 	EXP 	feedback_image: pos = array([  0., 100.])
46.2216 	EXP 	feedback_image: size = array([650, 100])
46.2216 	EXP 	feedback_image: image = 'Stimuli/incogruent_right.png'
46.2216 	EXP 	feedback_image: autoDraw = True
46.6501 	EXP 	Sound sounds reached end of file
48.2066 	EXP 	New trial (rep=0, index=6): OrderedDict([('Cue', 'none'), ('Target_side', 'incogruent'), ('Stimulus', 'Stimuli/incogruent_left.png'), ('Stimulus_X', 0), ('Stimulus_Y', 100), ('Cue_X', None), ('Cue_Y', None), ('Cue2_X', None), ('Cue2_Y', None), ('correctAns', 'left'), ('feedback', 'Stimuli/feedback_inc_left.png')])
48.2216 	EXP 	feedback_image: autoDraw = False
48.2216 	EXP 	feedback_image: autoDraw = False
48.2216 	EXP 	fix_cross: autoDraw = True
48.7882 	EXP 	fix_cross: autoDraw = False
48.7882 	EXP 	fix_cross: autoDraw = False
48.7882 	EXP 	asterisk: pos = array([nan, nan])
48.7882 	EXP 	asterisk2: pos = array([nan, nan])
48.7882 	EXP 	fix_cross2: autoDraw = True
48.7882 	EXP 	asterisk: autoDraw = True
48.7882 	EXP 	asterisk2: autoDraw = True
48.9383 	EXP 	fix_cross2: autoDraw = False
48.9383 	EXP 	asterisk: autoDraw = False
48.9383 	EXP 	asterisk2: autoDraw = False
48.9383 	EXP 	fix_cross2: autoDraw = False
48.9383 	EXP 	asterisk: autoDraw = False
48.9383 	EXP 	asterisk2: autoDraw = False
48.9383 	EXP 	fix_cross3: autoDraw = True
49.3883 	EXP 	fix_cross3: autoDraw = False
49.3883 	EXP 	fix_cross3: autoDraw = False
49.3883 	EXP 	target_stimulus: pos = array([  0., 100.])
49.3883 	EXP 	target_stimulus: size = array([650, 100])
49.3883 	EXP 	target_stimulus: image = 'Stimuli/incogruent_left.png'
